5.284924805164337158e-02	-7.072433084249496460e-02	-9.843772053718566895e-01	4.875338077545166016e-01	3.451737463474273682e-01	3.138130009174346924e-01	-1.848164558410644531e+00	1.020338106900453568e-02	-1.015583038330078125e+00	5.969786047935485840e-01	-5.485433340072631836e-01	-3.809835016727447510e-01	-1.272927045822143555e+00	-3.021158277988433838e-01	3.943069279193878174e-01	-1.029695153236389160e+00	-7.165002226829528809e-01	-1.679819464683532715e+00	1.527602672576904297e+00	-1.209833502769470215e+00	-5.833987593650817871e-01	1.056801438331604004e+00	-1.084018707275390625e+00	-1.216863632202148438e+00	-1.996061801910400391e+00	1.476671546697616577e-01	-1.704277038574218750e+00	4.736297726631164551e-01	-1.674953699111938477e+00	9.718902707099914551e-01	-3.038426160812377930e+00	-7.075038552284240723e-01	-4.328752160072326660e-01	-6.020292043685913086e-01	6.998764872550964355e-01	-7.632728219032287598e-01	-1.055996298789978027e+00	-8.306384086608886719e-01	1.283748865127563477e+00	-2.583030939102172852e+00	-1.272755146026611328e+00	-1.785360097885131836e+00	-6.434054970741271973e-01	1.423058152198791504e+00	-9.360412955284118652e-01	-1.742651343345642090e+00	-2.101366408169269562e-02	-2.722965240478515625e+00	-1.742346405982971191e+00	-6.945322155952453613e-01	-6.149042844772338867e-01	5.828122496604919434e-01	-3.649521470069885254e-01	-1.271716117858886719e+00	-2.041566073894500732e-01	-1.810995787382125854e-01	-2.094612836837768555e+00	-2.060416698455810547e+00	5.713614821434020996e-01	-1.995109319686889648e+00	-1.522799253463745117e+00	7.914575934410095215e-01	1.043201982975006104e-01	-2.365522861480712891e+00
-2.851198434829711914e+00	-3.112982988357543945e+00	1.128989696502685547e+00	-1.869379997253417969e+00	-4.013527035713195801e-01	-9.626010656356811523e-01	-1.601988196372985840e+00	-2.685145378112792969e+00	-1.168162584304809570e+00	-2.547943353652954102e+00	-3.601264715194702148e+00	-2.570034980773925781e+00	-1.735174842178821564e-02	-2.227084636688232422e+00	-1.450154185295104980e+00	-2.769306659698486328e+00	-1.892447590827941895e+00	-2.489950180053710938e+00	-3.747305154800415039e+00	6.002566814422607422e-01	-2.569225311279296875e+00	-3.278245925903320312e+00	-2.836301088333129883e+00	-2.152389436960220337e-01	-2.466106176376342773e+00	-2.278969526290893555e+00	-7.095988392829895020e-01	-7.274390459060668945e-01	-2.407427310943603516e+00	-2.177936077117919922e+00	1.810966968536376953e+00	-3.708468377590179443e-01	-1.538170337677001953e+00	-2.187038660049438477e+00	-1.961647510528564453e+00	-2.320307016372680664e+00	-1.911290407180786133e+00	3.990626931190490723e-01	-2.966445446014404297e+00	-2.469747215509414673e-01	-1.391145229339599609e+00	-1.534553050994873047e+00	-2.141734361648559570e+00	-1.495884299278259277e+00	-2.159523010253906250e+00	-1.524904966354370117e+00	-2.989898204803466797e+00	-1.062669754028320312e+00	4.207518100738525391e-01	-1.640335083007812500e+00	-1.351910591125488281e+00	1.723050028085708618e-01	-1.720926046371459961e+00	-1.474068880081176758e+00	-5.760139226913452148e-01	-9.776901602745056152e-01	-3.044711589813232422e+00	-2.152468204498291016e+00	-2.638549327850341797e+00	5.070939660072326660e-01	-1.110519289970397949e+00	-2.050192594528198242e+00	-1.928082227706909180e+00	-1.760478019714355469e+00
-1.288791298866271973e+00	-2.236145734786987305e+00	9.083584547042846680e-01	-2.648270726203918457e-01	1.332448720932006836e+00	-2.560129761695861816e-01	-4.592791795730590820e-01	-2.287453889846801758e+00	-1.418816596269607544e-01	-1.590760827064514160e+00	-2.138684511184692383e+00	-1.269335746765136719e+00	5.253138542175292969e-01	-2.674297094345092773e-01	-1.520427107810974121e+00	-1.026117682456970215e+00	-5.662479400634765625e-01	-1.043702363967895508e+00	-2.686204671859741211e+00	6.011329293251037598e-01	-1.492302536964416504e+00	-1.776663899421691895e+00	-1.700295329093933105e+00	2.753849625587463379e-01	-1.401733160018920898e+00	-1.343015909194946289e+00	-2.448219358921051025e-01	-5.513183474540710449e-01	-1.194529294967651367e+00	-1.220020413398742676e+00	1.784080862998962402e+00	4.845372140407562256e-01	-1.257338881492614746e+00	-1.648987770080566406e+00	-3.187629282474517822e-01	-8.833851814270019531e-01	-1.289225220680236816e+00	7.875341176986694336e-01	-2.000029563903808594e+00	3.118981420993804932e-01	-8.579936027526855469e-01	-4.718126356601715088e-01	-1.039114952087402344e+00	-1.186212301254272461e+00	-2.074441671371459961e+00	-2.609202079474925995e-02	-1.470694899559020996e+00	-1.317221522331237793e-01	1.137517213821411133e+00	-9.698143601417541504e-01	-3.918851912021636963e-01	4.994442462921142578e-01	-6.088866665959358215e-02	-6.315136551856994629e-01	5.921824276447296143e-02	-1.355676054954528809e-01	-1.353610634803771973e+00	-8.910788297653198242e-01	-1.088789463043212891e+00	1.363279581069946289e+00	-2.386254817247390747e-01	-7.397683858871459961e-01	-8.451051712036132812e-01	-1.151135206222534180e+00
3.538380190730094910e-02	-8.666135668754577637e-01	4.053967818617820740e-02	9.748320579528808594e-01	1.586628794670104980e+00	-6.231997013092041016e-01	-5.339338779449462891e-01	-1.874230265617370605e+00	-4.554909169673919678e-01	-4.643285274505615234e-01	-6.370623111724853516e-01	-4.355015978217124939e-02	3.747565448284149170e-01	1.113061428070068359e+00	-1.485939741134643555e+00	1.666546761989593506e-01	-1.645101457834243774e-01	-1.385578811168670654e-01	-1.244541049003601074e+00	7.639292627573013306e-02	-7.577104568481445312e-01	-9.865594655275344849e-02	-5.410003066062927246e-01	2.293882668018341064e-01	-8.493452072143554688e-01	-6.183274388313293457e-01	-5.860478430986404419e-02	-7.715690732002258301e-01	-3.947146534919738770e-01	-1.814572513103485107e-01	5.110601782798767090e-01	1.355113238096237183e-01	-8.630701899528503418e-01	-1.010583400726318359e+00	9.614866971969604492e-01	-2.301366925239562988e-01	-9.697692394256591797e-01	9.760788083076477051e-02	-4.793716371059417725e-01	-3.029996454715728760e-01	-4.359265267848968506e-01	1.711084134876728058e-02	-5.699490308761596680e-01	-6.758087277412414551e-01	-1.863911390304565430e+00	3.544009625911712646e-01	5.961922928690910339e-02	-6.562734246253967285e-01	2.024598270654678345e-01	-5.080683827400207520e-01	-3.172099888324737549e-01	-2.162799388170242310e-01	9.303117990493774414e-01	-4.228489696979522705e-01	2.946459949016571045e-01	3.011661171913146973e-01	-1.547887027263641357e-01	-4.327148497104644775e-01	3.270513713359832764e-01	1.066998600959777832e+00	-5.764458775520324707e-01	3.812275454401969910e-02	1.430009603500366211e-01	-1.351417899131774902e+00
-4.742844998836517334e-01	-5.852197408676147461e-01	2.288298681378364563e-02	2.827255725860595703e-01	-2.931561693549156189e-02	-1.800523400306701660e+00	-1.532274723052978516e+00	-2.224911451339721680e+00	-1.727087736129760742e+00	-8.102283477783203125e-01	-1.140603780746459961e+00	-3.330495655536651611e-01	2.887074351310729980e-01	5.196704864501953125e-01	-1.463187813758850098e+00	-3.074637651443481445e-01	-8.937916159629821777e-01	-5.885491967201232910e-01	-1.687732696533203125e+00	2.525188587605953217e-02	-1.063927292823791504e+00	-7.081861495971679688e-01	-3.910329937934875488e-01	3.181305527687072754e-01	-1.323086738586425781e+00	-1.080170631408691406e+00	4.264789521694183350e-01	-1.527096509933471680e+00	-6.973105072975158691e-01	-6.167048215866088867e-01	5.140277147293090820e-01	-1.243450522422790527e+00	-7.262416481971740723e-01	-9.709640145301818848e-01	6.007831692695617676e-01	-1.264437437057495117e+00	-1.259761691093444824e+00	-6.432800889015197754e-01	-5.948948264122009277e-01	-6.361355185508728027e-01	-3.700105249881744385e-01	7.060784846544265747e-02	-1.302991509437561035e+00	-1.026181221008300781e+00	-1.784217834472656250e+00	-6.268185377120971680e-01	1.160984858870506287e-01	-1.760880470275878906e+00	-1.075602531433105469e+00	-7.510989904403686523e-01	-1.379527091979980469e+00	-1.602449655532836914e+00	2.755072526633739471e-02	-8.268412947654724121e-01	4.509655237197875977e-01	1.813661754131317139e-01	-4.433338940143585205e-01	-9.244203567504882812e-01	-2.908332645893096924e-01	7.691232562065124512e-01	-1.681351780891418457e+00	-9.452482461929321289e-01	5.410676449537277222e-02	-1.765554428100585938e+00
-7.877849936485290527e-01	-4.706234931945800781e-01	1.077400803565979004e+00	-4.298111498355865479e-01	-9.158993959426879883e-01	-1.752868294715881348e+00	-1.412682652473449707e+00	-1.934021472930908203e+00	-1.614943861961364746e+00	-1.231632709503173828e+00	-1.930801987648010254e+00	-7.657076120376586914e-01	8.052538633346557617e-01	5.704873055219650269e-02	-6.695920825004577637e-01	-5.072337985038757324e-01	-9.853421449661254883e-01	-7.165529727935791016e-01	-2.008651018142700195e+00	3.377273678779602051e-01	-8.176953196525573730e-01	-1.769400238990783691e+00	-2.389063090085983276e-01	1.048079252243041992e+00	-1.559114575386047363e+00	-1.361435890197753906e+00	1.406728625297546387e+00	-1.617169737815856934e+00	-8.095867037773132324e-01	-9.793070554733276367e-01	1.301870226860046387e+00	-1.800500631332397461e+00	-2.472334951162338257e-01	-8.435695171356201172e-01	3.283480107784271240e-01	-1.929795980453491211e+00	-1.050964236259460449e+00	-3.670654594898223877e-01	-8.759836554527282715e-01	3.369562700390815735e-02	-3.755626678466796875e-01	8.232114315032958984e-01	-1.338139176368713379e+00	-1.155400276184082031e+00	-1.252569317817687988e+00	-9.919191002845764160e-01	1.622923165559768677e-01	-1.896068215370178223e+00	-1.032095670700073242e+00	-7.786940336227416992e-01	-1.778261184692382812e+00	-1.965592026710510254e+00	-7.438696026802062988e-01	-4.515301287174224854e-01	1.289902687072753906e+00	7.355765700340270996e-01	-6.460091471672058105e-01	-7.731209397315979004e-01	-1.041224241256713867e+00	9.799720048904418945e-01	-1.759251832962036133e+00	-1.351488113403320312e+00	-5.151822790503501892e-02	-1.125549912452697754e+00
2.919022142887115479e-01	6.239497661590576172e-02	2.260377168655395508e+00	2.111669033765792847e-01	-1.649700105190277100e-01	-7.253270745277404785e-01	3.214138448238372803e-01	-7.008681297302246094e-01	1.511099040508270264e-01	-6.606379151344299316e-01	-1.274741411209106445e+00	-2.609624564647674561e-01	1.387636184692382812e+00	9.769018888473510742e-01	6.104056835174560547e-01	4.786133468151092529e-01	-5.774315595626831055e-01	5.290588736534118652e-01	-1.127946376800537109e+00	4.626060426235198975e-01	2.041673362255096436e-01	-1.495383620262145996e+00	3.739999830722808838e-01	1.861206769943237305e+00	-7.600213885307312012e-01	-9.286316037178039551e-01	2.188184976577758789e+00	-7.031613588333129883e-01	7.896337658166885376e-02	-1.254020482301712036e-01	1.330876111984252930e+00	-7.725299596786499023e-01	6.660035252571105957e-01	-4.154956638813018799e-01	5.910788774490356445e-01	-1.117498636245727539e+00	1.120684947818517685e-02	5.149645209312438965e-01	2.441022358834743500e-02	8.098815679550170898e-01	-2.888782918453216553e-01	2.148264884948730469e+00	-9.155713766813278198e-02	-5.463746786117553711e-01	-3.581327199935913086e-01	2.369868755340576172e-01	6.330467462539672852e-01	-8.684850335121154785e-01	3.148252964019775391e-01	-2.177840918302536011e-01	-8.546651601791381836e-01	-1.070615530014038086e+00	1.726109981536865234e-01	1.011710643768310547e+00	1.956749320030212402e+00	1.870638608932495117e+00	1.937330961227416992e-01	4.864915013313293457e-01	-4.202365577220916748e-01	1.089767456054687500e+00	-3.609622418880462646e-01	-5.488126352429389954e-02	6.736513227224349976e-02	4.256770014762878418e-01
1.514455080032348633e+00	2.541956305503845215e-01	2.268354654312133789e+00	1.200553297996520996e+00	6.183960437774658203e-01	-5.054996609687805176e-01	1.920068979263305664e+00	1.312817186117172241e-01	1.347735285758972168e+00	1.282169967889785767e-01	2.178468853235244751e-01	4.512426257133483887e-01	1.147390007972717285e+00	2.013016700744628906e+00	1.383407235145568848e+00	1.289687514305114746e+00	-1.003400444984436035e+00	1.935637354850769043e+00	-3.121125400066375732e-01	2.169378548860549927e-01	5.856216549873352051e-01	-2.425435483455657959e-01	6.976879835128784180e-01	1.714814066886901855e+00	3.295220434665679932e-01	-4.821033477783203125e-01	1.857611298561096191e+00	2.331885993480682373e-01	1.122843861579895020e+00	1.105587363243103027e+00	2.480666637420654297e-01	4.954398870468139648e-01	1.125843763351440430e+00	-2.956045567989349365e-01	3.429640233516693115e-01	5.158584564924240112e-02	8.679109215736389160e-01	7.341309189796447754e-01	1.335013389587402344e+00	4.798542261123657227e-01	-2.752275466918945312e-01	2.555917501449584961e+00	8.952929377555847168e-01	2.073238044977188110e-02	-3.401951491832733154e-02	1.570730209350585938e+00	4.882054030895233154e-01	6.531032919883728027e-02	1.226222753524780273e+00	1.358290761709213257e-01	8.802933245897293091e-02	-2.662895619869232178e-01	1.682404160499572754e+00	2.201899290084838867e+00	1.143627524375915527e+00	2.087158441543579102e+00	1.040216803550720215e+00	1.480237007141113281e+00	8.001793026924133301e-01	4.388591945171356201e-01	1.178061723709106445e+00	1.431131005287170410e+00	-2.688291668891906738e-01	1.238077759742736816e+00
1.563284754753112793e+00	-3.997187614440917969e-01	7.568069696426391602e-01	1.195607662200927734e+00	3.197780251502990723e-01	-1.299708485603332520e+00	1.823971152305603027e+00	-1.523028314113616943e-01	6.443566679954528809e-01	8.062326163053512573e-02	1.034738659858703613e+00	2.745031118392944336e-01	8.824668824672698975e-02	1.785322666168212891e+00	1.330027222633361816e+00	7.248916625976562500e-01	-2.002685785293579102e+00	1.893719077110290527e+00	-4.300445914268493652e-01	-2.813553810119628906e-01	-1.917189359664916992e-01	7.550035119056701660e-01	2.961404919624328613e-01	4.445127248764038086e-01	6.165708899497985840e-01	-4.878152906894683838e-01	4.593261182308197021e-01	3.233847618103027344e-01	1.153662562370300293e+00	1.434052944183349609e+00	-1.045458912849426270e+00	6.133884191513061523e-01	4.100253283977508545e-01	-7.986578941345214844e-01	-4.750328361988067627e-01	3.644261360168457031e-01	5.533898472785949707e-01	-7.339933514595031738e-02	1.780028223991394043e+00	-7.587448954582214355e-01	-5.184780955314636230e-01	1.359571337699890137e+00	5.571404099464416504e-01	-1.626106500625610352e-01	-6.263660192489624023e-01	1.270108819007873535e+00	-4.484927952289581299e-01	-3.788052825257182121e-03	4.808484017848968506e-01	-3.611041009426116943e-01	-7.217128574848175049e-02	-3.537365496158599854e-01	1.882320046424865723e+00	1.918653130531311035e+00	-7.352239489555358887e-01	8.204515576362609863e-01	7.150951027870178223e-01	1.090473294258117676e+00	1.335739493370056152e+00	-7.212567925453186035e-01	1.550975084304809570e+00	1.628790140151977539e+00	-1.010708451271057129e+00	3.423894345760345459e-01
6.934942007064819336e-01	-1.264287590980529785e+00	-9.527100920677185059e-01	4.121599495410919189e-01	-4.212122857570648193e-01	-1.875285387039184570e+00	4.415186643600463867e-01	-7.465295791625976562e-01	-6.985375285148620605e-01	-7.340499758720397949e-01	7.270032167434692383e-01	-6.958208680152893066e-01	-9.517136216163635254e-01	6.911172270774841309e-01	7.606871724128723145e-01	-6.013053059577941895e-01	-2.323693513870239258e+00	5.115274190902709961e-01	-8.468393087387084961e-01	-8.964286446571350098e-01	-1.116798758506774902e+00	7.467147707939147949e-01	-2.754344642162322998e-01	-9.150574207305908203e-01	2.632390474900603294e-03	-8.459234833717346191e-01	-9.580190181732177734e-01	-1.871839463710784912e-01	1.709288805723190308e-01	7.378519773483276367e-01	-1.750701785087585449e+00	-3.453292697668075562e-02	-1.027973771095275879e+00	-1.500442385673522949e+00	-9.914340376853942871e-01	5.482119694352149963e-02	-5.649369955062866211e-01	-1.013251304626464844e+00	1.255873560905456543e+00	-1.610817193984985352e+00	-9.062930345535278320e-01	-3.477077782154083252e-01	-4.034368097782135010e-01	-9.283233880996704102e-01	-1.255548000335693359e+00	-2.266157567501068115e-01	-1.192847490310668945e+00	-5.686377882957458496e-01	-1.046564340591430664e+00	-1.237666368484497070e+00	-7.976400256156921387e-01	-7.559926509857177734e-01	5.682644248008728027e-01	4.767515957355499268e-01	-2.015931367874145508e+00	-7.538388967514038086e-01	-4.409938752651214600e-01	-1.283858716487884521e-01	9.802509546279907227e-01	-1.658217072486877441e+00	7.529251575469970703e-01	8.066200613975524902e-01	-1.484621405601501465e+00	-1.207314491271972656e+00
